index,year,month,sector,hydroelectric_power,geothermal_energy,solar_energy,wind_energy,biomass_energy,total_renewable_energy
1407,1996,6,Electric Power,0,3.617,0.311,1.282,37.892,150.146
1408,1996,6,Industrial,1.844,0.238,0.002,0,157.327,159.411
1409,1996,6,Residential,0,0.574,6.237,0,0,51.073
1410,1996,6,Transportation,0,0,0,0,4.297,4.297
1411,1996,7,Commerical,0.036,0.449,0.011,0,11.496,11.992
1412,1996,7,Electric Power,0,5.185,0.243,1.826,41.807,145.876
1413,1996,7,Industrial,1.668,0.246,0.003,0,178.395,180.311
1414,1996,7,Residential,0,0.593,6.547,0,0,52.878
1415,1996,7,Transportation,0,0,0,0,4.127,4.127
1416,1996,8,Commerical,0.032,0.449,0.011,0,10.289,10.781
1417,1996,8,Electric Power,0,5.364,0.109,1.416,36.857,131.816
1418,1996,8,Industrial,1.517,0.246,0.002,0,196.626,198.391
1419,1996,8,Residential,0,0.593,6.479,0,0,52.81
1420,1996,8,Transportation,0,0,0,0,5.151,5.151
1421,1996,9,Commerical,0.027,0.434,0.01,0,10.715,11.187
1422,1996,9,Electric Power,0,4.637,0.034,1.199,36.943,117.044
1423,1996,9,Industrial,1.279,0.238,0.002,0,161.949,163.468
1424,1996,9,Residential,0,0.574,5.91,0,0,50.746
1425,1996,9,Transportation,0,0,0,0,4.779,4.779
1426,1996,10,Commerical,0.028,0.449,0.009,0,11.709,12.195
1427,1996,10,Electric Power,0,4.955,0.097,0.863,44.836,126.512
1428,1996,10,Industrial,1.305,0.246,0.002,0,199.758,201.311
1429,1996,10,Residential,0,0.593,5.386,0,0,51.717
1430,1996,10,Transportation,0,0,0,0,6.894,6.894
1431,1996,11,Commerical,0.029,0.434,0.008,0,11.112,11.584
1432,1996,11,Electric Power,0,5.029,0.068,0.337,41.866,126.284
1433,1996,11,Industrial,1.361,0.238,0.002,0,190.381,191.981
1434,1996,11,Residential,0,0.574,4.418,0,0,49.254
1435,1996,11,Transportation,0,0,0,0,7.847,7.847
1436,1996,12,Commerical,0.037,0.449,0.007,0,11.472,11.965
1437,1996,12,Electric Power,0,4.258,0.059,0.417,39.396,145.743
1438,1996,12,Industrial,1.751,0.246,0.002,0,159.899,161.897
1439,1996,12,Residential,0,0.593,4.194,0,0,50.524
1440,1996,12,Transportation,0,0,0,0,7.491,7.491
1441,1997,1,Commerical,0.038,0.484,0.007,0,10.436,10.964
1442,1997,1,Electric Power,0,3.807,0.04,0.411,35.708,150.593
1443,1997,1,Industrial,1.794,0.263,0.001,0,184.795,186.853
1444,1997,1,Residential,0,0.637,3.374,0,0,40.531
1445,1997,1,Transportation,0,0,0,0,7.51,7.51
1446,1997,2,Commerical,0.036,0.437,0.007,0,10.136,10.617
1447,1997,2,Electric Power,0,2.845,0.117,0.372,33.467,142.577
1448,1997,2,Industrial,1.715,0.238,0.002,0,142.149,144.103
1449,1997,2,Residential,0,0.575,3.637,0,0,37.199
1450,1997,2,Transportation,0,0,0,0,7.936,7.936
1451,1997,3,Commerical,0.04,0.484,0.01,0,10.742,11.276
1452,1997,3,Electric Power,0,4.022,0.153,0.507,34.765,156.9
1453,1997,3,Industrial,1.904,0.263,0.002,0,160.145,162.315
1454,1997,3,Residential,0,0.637,5.011,0,0,42.169
1455,1997,3,Transportation,0,0,0,0,8.69,8.69
1456,1997,4,Commerical,0.037,0.468,0.011,0,11.163,11.679
1457,1997,4,Electric Power,0,4.449,0.211,1.106,38.207,151.632
1458,1997,4,Industrial,1.745,0.255,0.002,0,159.325,161.327
1459,1997,4,Residential,0,0.616,5.523,0,0,41.482
1460,1997,4,Transportation,0,0,0,0,7.84,7.84
1461,1997,5,Commerical,0.039,0.484,0.012,0,11.554,12.089
1462,1997,5,Electric Power,0,4.325,0.18,1.196,40.006,160.443
1463,1997,5,Industrial,1.86,0.263,0.003,0,170.289,172.416
1464,1997,5,Residential,0,0.637,6.097,0,0,43.255
1465,1997,5,Transportation,0,0,0,0,8.117,8.117
1466,1997,6,Commerical,0.04,0.468,0.012,0,10.797,11.318
1467,1997,6,Electric Power,0,3.534,0.267,1.764,34.712,155.926
1468,1997,6,Industrial,1.875,0.255,0.003,0,143.306,145.438
1469,1997,6,Residential,0,0.616,6.152,0,0,42.111
1470,1997,6,Transportation,0,0,0,0,6.804,6.804
1471,1997,7,Commerical,0.036,0.484,0.013,0,11.226,11.759
1472,1997,7,Electric Power,0,4.701,0.247,1.738,37.774,150.712
1473,1997,7,Industrial,1.723,0.263,0.003,0,165.032,167.02
1474,1997,7,Residential,0,0.637,6.458,0,0,43.616
1475,1997,7,Transportation,0,0,0,0,9.276,9.276
1476,1997,8,Commerical,0.031,0.484,0.013,0,11.284,11.811
1477,1997,8,Electric Power,0,4.643,0.205,1.809,38.882,135.848
1478,1997,8,Industrial,1.464,0.263,0.003,0,170.766,172.497
1479,1997,8,Residential,0,0.637,6.391,0,0,43.549
1480,1997,8,Transportation,0,0,0,0,7.049,7.049
1481,1997,9,Commerical,0.027,0.468,0.011,0,10.345,10.852
1482,1997,9,Electric Power,0,4.431,0.115,0.888,34.125,118.095
1483,1997,9,Industrial,1.273,0.255,0.003,0,162.274,163.804
1484,1997,9,Residential,0,0.616,5.829,0,0,41.788
1485,1997,9,Transportation,0,0,0,0,7.912,7.912
1486,1997,10,Commerical,0.028,0.484,0.01,0,11.418,11.941
1487,1997,10,Electric Power,0,4.381,0.111,0.937,42.743,131.191
1488,1997,10,Industrial,1.346,0.263,0.002,0,204.999,206.611
1489,1997,10,Residential,0,0.637,5.313,0,0,42.47
1490,1997,10,Transportation,0,0,0,0,11.012,11.012
1491,1997,11,Commerical,0.027,0.468,0.009,0,10.895,11.399
1492,1997,11,Electric Power,0,4.365,0.056,0.248,38.016,122.268
1493,1997,11,Industrial,1.29,0.255,0.002,0,171.962,173.509
1494,1997,11,Residential,0,0.616,4.358,0,0,40.317
1495,1997,11,Transportation,0,0,0,0,8.618,8.618
1496,1997,12,Commerical,0.03,0.484,0.008,0,11.289,11.811
1497,1997,12,Electric Power,0,4.741,0.041,0.244,37.568,129.408
1498,1997,12,Industrial,1.408,0.263,0.002,0,160.956,162.628
1499,1997,12,Residential,0,0.637,4.137,0,0,41.294
1500,1997,12,Transportation,0,0,0,0,11.203,11.203
1501,1998,1,Commerical,0.037,0.603,0.007,0,9.376,10.023
1502,1998,1,Electric Power,0,4.785,0.03,0.059,36.925,138.463
1503,1998,1,Industrial,1.627,0.255,0.002,0,188.638,190.521
1504,1998,1,Residential,0,0.654,3.336,0,0,36.264
1505,1998,1,Transportation,0,0,0,0,10.568,10.568
1506,1998,2,Commerical,0.038,0.545,0.008,0,8.836,9.427
1507,1998,2,Electric Power,0,3.8,0.023,0.028,31.803,136.269
1508,1998,2,Industrial,1.693,0.23,0.002,0,134.498,136.423
1509,1998,2,Residential,0,0.591,3.596,0,0,33.337
1510,1998,2,Transportation,0,0,0,0,8.535,8.535
1511,1998,3,Commerical,0.04,0.603,0.011,0,10.068,10.723
1512,1998,3,Electric Power,0,4.739,0.17,0.021,37.222,148.443
1513,1998,3,Industrial,1.788,0.255,0.002,0,152.778,154.824
1514,1998,3,Residential,0,0.654,4.954,0,0,37.882
1515,1998,3,Transportation,0,0,0,0,9.772,9.772
1516,1998,4,Commerical,0.036,0.584,0.012,0,9.801,10.434
1517,1998,4,Electric Power,0,3.12,0.189,0.293,36.776,136.338
1518,1998,4,Industrial,1.615,0.247,0.003,0,152.923,154.787
1519,1998,4,Residential,0,0.633,5.46,0,0,37.326
1520,1998,4,Transportation,0,0,0,0,8.481,8.481
1521,1998,5,Commerical,0.042,0.603,0.014,0,10.434,11.093
1522,1998,5,Electric Power,0,2.809,0.129,0.489,40.005,154.781
1523,1998,5,Industrial,1.874,0.255,0.003,0,159.19,161.322
1524,1998,5,Residential,0,0.654,6.028,0,0,38.956
1525,1998,5,Transportation,0,0,0,0,7.562,7.562
1526,1998,6,Commerical,0.041,0.584,0.014,0,9.242,9.88
1527,1998,6,Electric Power,0,3.444,0.228,1.348,28.934,142.435
1528,1998,6,Industrial,1.825,0.247,0.003,0,107.619,109.694
1529,1998,6,Residential,0,0.633,6.082,0,0,37.948
1530,1998,6,Transportation,0,0,0,0,8.163,8.163
1531,1998,7,Commerical,0.036,0.603,0.014,0,10.068,10.722
1532,1998,7,Electric Power,0,4.368,0.276,1.868,37.716,140.359
1533,1998,7,Industrial,1.618,0.255,0.003,0,157.438,159.313
1534,1998,7,Residential,0,0.654,6.385,0,0,39.313
1535,1998,7,Transportation,0,0,0,0,8.566,8.566
1536,1998,8,Commerical,0.032,0.603,0.014,0,10.088,10.737
1537,1998,8,Electric Power,0,4.7,0.249,1.438,38.501,129.117
1538,1998,8,Industrial,1.417,0.255,0.003,0,164.192,165.868
1539,1998,8,Residential,0,0.654,6.319,0,0,39.246
1540,1998,8,Transportation,0,0,0,0,9.133,9.133
1541,1998,9,Commerical,0.026,0.584,0.013,0,9.739,10.362
1542,1998,9,Electric Power,0,4.616,0.177,1.623,37.207,113.481
1543,1998,9,Industrial,1.175,0.247,0.003,0,160.345,161.77
1544,1998,9,Residential,0,0.633,5.763,0,0,37.629
1545,1998,9,Transportation,0,0,0,0,9.393,9.393
1546,1998,10,Commerical,0.024,0.603,0.012,0,10.379,11.018
1547,1998,10,Electric Power,0,5.097,0.128,1.019,41.103,110.691
1548,1998,10,Industrial,1.066,0.255,0.003,0,174.215,175.539
1549,1998,10,Residential,0,0.654,5.252,0,0,38.18
1550,1998,10,Transportation,0,0,0,0,10.779,10.779
1551,1998,11,Commerical,0.025,0.584,0.01,0,9.3,9.919
1552,1998,11,Electric Power,0,4.541,0.069,0.618,33.273,105.656
1553,1998,11,Industrial,1.13,0.247,0.002,0,146.634,148.012
1554,1998,11,Residential,0,0.633,4.308,0,0,36.174
1555,1998,11,Transportation,0,0,0,0,9.605,9.605
1556,1998,12,Commerical,0.032,0.603,0.009,0,11.128,11.773
1557,1998,12,Electric Power,0,4.39,0.046,1.519,45.03,135.469
1558,1998,12,Industrial,1.422,0.255,0.002,0,173.22,174.898
1559,1998,12,Residential,0,0.654,4.09,0,0,37.018
1560,1998,12,Transportation,0,0,0,0,12.286,12.286
1561,1999,1,Commerical,0.036,0.569,0.009,0,9.765,10.379
1562,1999,1,Electric Power,0,4.515,0.026,1.15,37.865,142.744
1563,1999,1,Industrial,1.5,0.348,0.002,0,180.629,182.479
1564,1999,1,Residential,0,0.722,3.257,0,0,37.102
1565,1999,1,Transportation,0,0,0,0,10.305,10.305
1566,1999,2,Commerical,0.035,0.514,0.009,0,9.436,9.995
1567,1999,2,Electric Power,0,3.638,0.048,1.054,35.052,136.2
1568,1999,2,Industrial,1.458,0.315,0.002,0,137.384,139.158
1569,1999,2,Residential,0,0.652,3.511,0,0,34.081
1570,1999,2,Transportation,0,0,0,0,8.645,8.645
1571,1999,3,Commerical,0.039,0.569,0.013,0,10.05,10.671
1572,1999,3,Electric Power,0,4.282,0.131,1.524,33.571,147.294
1573,1999,3,Industrial,1.63,0.348,0.003,0,125.383,127.364
1574,1999,3,Residential,0,0.722,4.838,0,0,38.683
1575,1999,3,Transportation,0,0,0,0,9.221,9.221
1576,1999,4,Commerical,0.033,0.551,0.014,0,10.306,10.904
1577,1999,4,Electric Power,0,3.602,0.187,1.274,39.644,136.564
1578,1999,4,Industrial,1.389,0.337,0.003,0,157.021,158.751
1579,1999,4,Residential,0,0.699,5.332,0,0,38.085
1580,1999,4,Transportation,0,0,0,0,8.511,8.511
1581,1999,5,Commerical,0.036,0.569,0.016,0,10.795,11.415
1582,1999,5,Electric Power,0,4.47,0.216,0.94,44.994,148.047
1583,1999,5,Industrial,1.473,0.348,0.003,0,190.471,192.296
1584,1999,5,Residential,0,0.722,5.886,0,0,39.731
1585,1999,5,Transportation,0,0,0,0,8.57,8.57
1586,1999,6,Commerical,0.037,0.551,0.016,0,10.383,10.987
1587,1999,6,Electric Power,0,4.137,0.225,0.866,39.147,147.08
1588,1999,6,Industrial,1.553,0.337,0.004,0,146.385,148.279
1589,1999,6,Residential,0,0.699,5.939,0,0,38.692
1590,1999,6,Transportation,0,0,0,0,9.42,9.42
1591,1999,7,Commerical,0.036,0.569,0.017,0,10.289,10.911
1592,1999,7,Electric Power,0,4.175,0.227,1.556,40.263,145.965
1593,1999,7,Industrial,1.508,0.348,0.004,0,172.516,174.376
1594,1999,7,Residential,0,0.722,6.235,0,0,40.08
1595,1999,7,Transportation,0,0,0,0,8.055,8.055
1596,1999,8,Commerical,0.031,0.569,0.017,0,10.006,10.623
1597,1999,8,Electric Power,0,4.263,0.186,1.304,37.991,130.184
1598,1999,8,Industrial,1.307,0.348,0.004,0,168.02,169.679
1599,1999,8,Residential,0,0.722,6.17,0,0,40.015
1600,1999,8,Transportation,0,0,0,0,9.228,9.228
1601,1999,9,Commerical,0.026,0.551,0.015,0,9.919,10.511
1602,1999,9,Electric Power,0,4.284,0.13,1.288,37.217,113.114
1603,1999,9,Industrial,1.061,0.337,0.003,0,154.795,156.197
1604,1999,9,Residential,0,0.699,5.627,0,0,38.381
1605,1999,9,Transportation,0,0,0,0,9.249,9.249
1606,1999,10,Commerical,0.024,0.569,0.014,0,10.06,10.667
1607,1999,10,Electric Power,0,4.442,0.166,1.428,35.023,107.932
1608,1999,10,Industrial,1.011,0.348,0.003,0,139.1,140.462
1609,1999,10,Residential,0,0.722,5.129,0,0,38.974
1610,1999,10,Transportation,0,0,0,0,11.485,11.485
1611,1999,11,Commerical,0.026,0.551,0.011,0,9.856,10.444
1612,1999,11,Electric Power,0,4.214,0.086,1.209,37.83,114.447
1613,1999,11,Industrial,1.075,0.337,0.002,0,164.13,165.545
1614,1999,11,Residential,0,0.699,4.207,0,0,36.96
1615,1999,11,Transportation,0,0,0,0,11.804,11.804
1616,1999,12,Commerical,0.031,0.569,0.011,0,9.884,10.494
1617,1999,12,Electric Power,0,4.568,0.061,1.72,34.627,124.874
1618,1999,12,Industrial,1.269,0.348,0.002,0,145.687,147.307
1619,1999,12,Residential,0,0.722,3.993,0,0,37.839
1620,1999,12,Transportation,0,0,0,0,13.302,13.302
1621,2000,1,Commerical,0.031,0.644,0.01,0,9.913,10.598
1622,2000,1,Electric Power,0,4.341,0.031,2.202,34.356,126.069
1623,2000,1,Industrial,1.298,0.373,0.002,0,131.251,132.924
1624,2000,1,Residential,0,0.728,3.112,0,0,39.414
1625,2000,1,Transportation,0,0,0,0,11.348,11.348
1626,2000,2,Commerical,0.028,0.602,0.011,0,9.696,10.336
1627,2000,2,Electric Power,0,4.005,0.072,2.409,38.195,120.215
1628,2000,2,Industrial,1.151,0.349,0.002,0,154.624,156.126
1629,2000,2,Residential,0,0.681,3.354,0,0,37.315
1630,2000,2,Transportation,0,0,0,0,9.412,9.412
1631,2000,3,Commerical,0.033,0.644,0.015,0,10.65,11.341
1632,2000,3,Electric Power,0,4.048,0.093,1.194,42.51,137.556
1633,2000,3,Industrial,1.367,0.373,0.003,0,163.411,165.154
1634,2000,3,Residential,0,0.728,4.622,0,0,40.924
1635,2000,3,Transportation,0,0,0,0,11.537,11.537
1636,2000,4,Commerical,0.035,0.623,0.016,0,10.431,11.106
1637,2000,4,Electric Power,0,4.241,0.126,1.126,41.793,142.999
1638,2000,4,Industrial,1.459,0.361,0.004,0,156.596,158.419
1639,2000,4,Residential,0,0.705,5.094,0,0,40.225
1640,2000,4,Transportation,0,0,0,0,9.988,9.988
1641,2000,5,Commerical,0.034,0.644,0.018,0,10.957,11.653
1642,2000,5,Electric Power,0,4.061,0.187,1.392,43.517,141.278
1643,2000,5,Industrial,1.404,0.373,0.004,0,153.293,155.074
1644,2000,5,Residential,0,0.728,5.623,0,0,41.926
1645,2000,5,Transportation,0,0,0,0,11.441,11.441
1646,2000,6,Commerical,0.031,0.623,0.018,0,9.792,10.464
1647,2000,6,Electric Power,0,3.972,0.199,1.525,35.745,126.051
1648,2000,6,Industrial,1.289,0.361,0.004,0,137.7,139.354
1649,2000,6,Residential,0,0.705,5.674,0,0,40.805
1650,2000,6,Transportation,0,0,0,0,8.683,8.683
1651,2000,7,Commerical,0.03,0.644,0.019,0,10.188,10.88
1652,2000,7,Electric Power,0,4.093,0.281,1.296,39.011,125.75
1653,2000,7,Industrial,1.235,0.373,0.004,0,159.264,160.876
1654,2000,7,Residential,0,0.728,5.957,0,0,42.259
1655,2000,7,Transportation,0,0,0,0,10.646,10.646
1656,2000,8,Commerical,0.027,0.644,0.019,0,10.019,10.708
1657,2000,8,Electric Power,0,4.1,0.226,1.284,38.157,117.615
1658,2000,8,Industrial,1.125,0.373,0.004,0,161.187,162.689
1659,2000,8,Residential,0,0.728,5.895,0,0,42.197
1660,2000,8,Transportation,0,0,0,0,11.746,11.746
1661,2000,9,Commerical,0.022,0.623,0.017,0,9.636,10.298
1662,2000,9,Electric Power,0,3.439,0.211,1.134,35.842,100.428
1663,2000,9,Industrial,0.911,0.361,0.004,0,149.797,151.073
1664,2000,9,Residential,0,0.705,5.376,0,0,40.508
1665,2000,9,Transportation,0,0,0,0,10.807,10.807
1666,2000,10,Commerical,0.021,0.644,0.016,0,10.149,10.829
1667,2000,10,Electric Power,0,3.71,0.137,1.404,40.06,103.048
1668,2000,10,Industrial,0.88,0.373,0.003,0,172.955,174.211
1669,2000,10,Residential,0,0.728,4.9,0,0,41.202
1670,2000,10,Transportation,0,0,0,0,12.955,12.955
1671,2000,11,Commerical,0.024,0.623,0.013,0,9.635,10.295
1672,2000,11,Electric Power,0,3.912,0.068,2.808,37.629,108.789
1673,2000,11,Industrial,0.981,0.361,0.003,0,168.367,169.711
1674,2000,11,Residential,0,0.705,4.019,0,0,39.151
1675,2000,11,Transportation,0,0,0,0,12.842,12.842
1676,2000,12,Commerical,0.024,0.644,0.012,0,8.035,8.715
1677,2000,12,Electric Power,0,4.164,0.052,1.309,25.94,97.613
1678,2000,12,Industrial,1.008,0.373,0.003,0,173.039,174.423
1679,2000,12,Residential,0,0.728,3.815,0,0,40.118
1680,2000,12,Transportation,0,0,0,0,13.483,13.483
1681,2001,1,Commerical,0.021,0.702,0.012,0,7.722,8.457
1682,2001,1,Electric Power,0,4.194,0.022,1.328,28.872,97.919
1683,2001,1,Industrial,0.8,0.404,0.003,0,148.221,149.428
1684,2001,1,Residential,0,0.803,2.971,0,0,35.198
1685,2001,1,Transportation,0,0,0,0,14.294,14.294
1686,2001,2,Commerical,0.02,0.634,0.013,0,7.024,7.692
1687,2001,2,Electric Power,0,3.661,0.043,1.471,25.193,89.163
1688,2001,2,Industrial,0.803,0.365,0.003,0,131.134,132.305
1689,2001,2,Residential,0,0.725,3.203,0,0,32.311
1690,2001,2,Transportation,0,0,0,0,11.528,11.528
1691,2001,3,Commerical,0.022,0.702,0.018,0,7.647,8.389
1692,2001,3,Electric Power,0,4.06,0.107,1.816,27.997,102.673
1693,2001,3,Industrial,1.153,0.404,0.004,0,140.603,142.164
1694,2001,3,Residential,0,0.803,4.413,0,0,36.64
1695,2001,3,Transportation,0,0,0,0,12.336,12.336
1696,2001,4,Commerical,0.025,0.68,0.02,0,7.441,8.165
1697,2001,4,Electric Power,0,3.736,0.132,2.336,26.546,93.221
1698,2001,4,Industrial,0.965,0.391,0.004,0,138.161,139.522
1699,2001,4,Residential,0,0.777,4.864,0,0,36.051
1700,2001,4,Transportation,0,0,0,0,10.24,10.24
1701,2001,5,Commerical,0.024,0.702,0.022,0,7.713,8.461
1702,2001,5,Electric Power,0,3.656,0.277,2.167,27.695,98.196
1703,2001,5,Industrial,1.001,0.404,0.005,0,133.223,134.633
1704,2001,5,Residential,0,0.803,5.369,0,0,37.597
1705,2001,5,Transportation,0,0,0,0,10.806,10.806
1706,2001,6,Commerical,0.024,0.68,0.022,0,7.658,8.384
1707,2001,6,Electric Power,0,3.712,0.311,2.285,29.683,105.696
1708,2001,6,Industrial,0.993,0.391,0.005,0,134.793,136.182
1709,2001,6,Residential,0,0.777,5.418,0,0,36.605
1710,2001,6,Transportation,0,0,0,0,8.053,8.053
1711,2001,7,Commerical,0.018,0.702,0.023,0,7.982,8.726
1712,2001,7,Electric Power,0,4.021,0.314,2.167,30.265,97.61
1713,2001,7,Industrial,0.825,0.404,0.005,0,140.327,141.561
1714,2001,7,Residential,0,0.803,5.687,0,0,37.915
1715,2001,7,Transportation,0,0,0,0,14.218,14.218
1716,2001,8,Commerical,0.015,0.702,0.023,0,7.96,8.701
1717,2001,8,Electric Power,0,3.983,0.291,1.969,30.283,99.965
1718,2001,8,Industrial,1.08,0.404,0.005,0,144.145,145.634
1719,2001,8,Residential,0,0.803,5.628,0,0,37.856
1720,2001,8,Transportation,0,0,0,0,9.739,9.739
1721,2001,9,Commerical,0.013,0.68,0.021,0,7.608,8.321
1722,2001,9,Electric Power,0,3.886,0.221,1.673,27.761,84.753
1723,2001,9,Industrial,0.829,0.391,0.005,0,136.555,137.78
1724,2001,9,Residential,0,0.777,5.133,0,0,36.321
1725,2001,9,Transportation,0,0,0,0,11.258,11.258
1726,2001,10,Commerical,0.013,0.702,0.019,0,7.668,8.402
1727,2001,10,Electric Power,0,3.964,0.071,2.071,27.453,84.822
1728,2001,10,Industrial,0.704,0.404,0.004,0,148.009,149.121
1729,2001,10,Residential,0,0.803,4.679,0,0,36.906
1730,2001,10,Transportation,0,0,0,0,15.121,15.121
1731,2001,11,Commerical,0.013,0.68,0.015,0,7.351,8.059
1732,2001,11,Electric Power,0,3.948,0.049,1.605,26.825,84.328
1733,2001,11,Industrial,0.674,0.391,0.003,0,142.188,143.257
1734,2001,11,Residential,0,0.777,3.838,0,0,35.025
1735,2001,11,Transportation,0,0,0,0,12.243,12.243
1736,2001,12,Commerical,0.018,0.702,0.015,0,7.886,8.621
1737,2001,12,Electric Power,0,4.061,0.014,2.101,28.565,99.827
1738,2001,12,Industrial,0.904,0.404,0.003,0,144.068,145.38
1739,2001,12,Residential,0,0.803,3.643,0,0,35.87
1740,2001,12,Transportation,0,0,0,0,12.296,12.296
1741,2002,1,Commerical,0.002,0.743,0.014,0,7.739,8.499
1742,2002,1,Electric Power,0,4.393,0.039,2.769,31.642,112.195
1743,2002,1,Industrial,1.01,0.407,0.003,0,142.371,143.79
1744,2002,1,Residential,0,0.867,2.867,0,0,36.007
1745,2002,1,Transportation,0,0,0,0,12.825,12.825
1746,2002,2,Commerical,0.004,0.671,0.015,0,6.986,7.676
1747,2002,2,Electric Power,0,3.863,0.08,2.436,26.744,101.062
1748,2002,2,Industrial,0.951,0.367,0.003,0,124.314,125.635
1749,2002,2,Residential,0,0.783,3.09,0,0,33.024
1750,2002,2,Transportation,0,0,0,0,12.176,12.176
1751,2002,3,Commerical,0.004,0.743,0.021,0,7.775,8.543
1752,2002,3,Electric Power,0,4.248,0.151,2.907,32.172,110.216
1753,2002,3,Industrial,0.942,0.407,0.005,0,131.693,133.046
1754,2002,3,Residential,0,0.867,4.258,0,0,37.398
1755,2002,3,Transportation,0,0,0,0,10.686,10.686
1756,2002,4,Commerical,0.003,0.719,0.023,0,7.654,8.4
1757,2002,4,Electric Power,0,3.803,0.156,3.495,29.172,118.274
1758,2002,4,Industrial,1.08,0.393,0.005,0,131.811,133.29
1759,2002,4,Residential,0,0.839,4.692,0,0,36.764
1760,2002,4,Transportation,0,0,0,0,12.496,12.496
1761,2002,5,Commerical,0.003,0.743,0.026,0,8.132,8.904
1762,2002,5,Electric Power,0,4.149,0.197,3.677,30.196,128.21
1763,2002,5,Industrial,0.978,0.407,0.006,0,140.825,142.215
1764,2002,5,Residential,0,0.867,5.18,0,0,38.321
1765,2002,5,Transportation,0,0,0,0,13.328,13.328
1766,2002,6,Commerical,0.004,0.719,0.026,0,7.967,8.717
1767,2002,6,Electric Power,0,3.927,0.326,3.843,31.274,134.759
1768,2002,6,Industrial,0.868,0.393,0.006,0,131.93,133.198
1769,2002,6,Residential,0,0.839,5.227,0,0,37.299
1770,2002,6,Transportation,0,0,0,0,12.135,12.135
1771,2002,7,Commerical,0.004,0.743,0.027,0,8.395,9.17
1772,2002,7,Electric Power,0,4.307,0.292,3.038,33.75,127.356
1773,2002,7,Industrial,0.933,0.407,0.006,0,147.711,149.056
1774,2002,7,Residential,0,0.867,5.487,0,0,38.628
1775,2002,7,Transportation,0,0,0,0,14.131,14.131
1776,2002,8,Commerical,0.004,0.743,0.027,0,8.443,9.217
1777,2002,8,Electric Power,0,4.187,0.256,3.332,34.143,112.908
1778,2002,8,Industrial,0.945,0.407,0.006,0,135.146,136.504
1779,2002,8,Residential,0,0.867,5.43,0,0,38.571
1780,2002,8,Transportation,0,0,0,0,13.956,13.956
1781,2002,9,Commerical,0.004,0.719,0.024,0,8.037,8.785
1782,2002,9,Electric Power,0,4.078,0.179,2.511,33.3,97.522
1783,2002,9,Industrial,0.842,0.393,0.005,0,143.414,144.656
1784,2002,9,Residential,0,0.839,4.953,0,0,37.024
1785,2002,9,Transportation,0,0,0,0,13.987,13.987
1786,2002,10,Commerical,0.003,0.743,0.022,0,8.167,8.937
1787,2002,10,Electric Power,0,4.214,0.106,2.506,31.635,95.877
1788,2002,10,Industrial,1.169,0.407,0.005,0,154.805,156.386
1789,2002,10,Residential,0,0.867,4.514,0,0,37.654
1790,2002,10,Transportation,0,0,0,0,16.792,16.792
1791,2002,11,Commerical,0.004,0.719,0.018,0,7.918,8.66
1792,2002,11,Electric Power,0,4.058,0.096,2.238,31.788,103.97
1793,2002,11,Industrial,1.526,0.393,0.004,0,142.467,144.39
1794,2002,11,Residential,0,0.839,3.703,0,0,35.774
1795,2002,11,Transportation,0,0,0,0,19.127,19.127
1796,2002,12,Commerical,0.004,0.743,0.017,0,7.78,8.545
1797,2002,12,Electric Power,0,4.219,0.015,2.577,34.156,113.089
1798,2002,12,Industrial,1.806,0.407,0.004,0,149.49,151.706
1799,2002,12,Residential,0,0.867,3.515,0,0,36.655
1800,2002,12,Transportation,0,0,0,0,18.038,18.038
1801,2003,1,Commerical,0.02,0.934,0.017,0,8.594,9.564
1802,2003,1,Electric Power,0,4.291,0.045,2.158,34.963,110.511
1803,2003,1,Industrial,1.213,0.289,0.004,0,140.674,142.18
1804,2003,1,Residential,0,1.104,2.783,0,0,37.86
1805,2003,1,Transportation,0,0,0,0,16.514,16.514
1806,2003,2,Commerical,0.018,0.844,0.018,0,7.672,8.552
1807,2003,2,Electric Power,0,3.857,0.061,2.543,30.14,103.045
1808,2003,2,Industrial,1.025,0.261,0.004,0,128.089,129.379
1809,2003,2,Residential,0,0.997,3,0,0,34.682
1810,2003,2,Transportation,0,0,0,0,19.533,19.533
1811,2003,3,Commerical,0.021,0.934,0.025,0,8.524,9.505
1812,2003,3,Electric Power,0,4.138,0.171,3.535,33.174,122.327
1813,2003,3,Industrial,1.248,0.289,0.005,0,139.01,140.552
1814,2003,3,Residential,0,1.104,4.134,0,0,39.21
1815,2003,3,Transportation,0,0,0,0,16.514,16.514
1816,2003,4,Commerical,0.022,0.904,0.027,0,8.329,9.282
1817,2003,4,Electric Power,0,3.98,0.206,3.729,31.045,122.595
1818,2003,4,Industrial,0.82,0.279,0.006,0,137.871,138.977
1819,2003,4,Residential,0,1.068,4.556,0,0,38.501
1820,2003,4,Transportation,0,0,0,0,18.613,18.613
1821,2003,5,Commerical,0.022,0.934,0.03,0,8.643,9.63
1822,2003,5,Electric Power,0,3.988,0.232,3.434,30.878,137.489
1823,2003,5,Industrial,1.317,0.289,0.007,0,137.717,139.329
1824,2003,5,Residential,0,1.104,5.03,0,0,40.106
1825,2003,5,Transportation,0,0,0,0,18.614,18.614
1826,2003,6,Commerical,0.023,0.904,0.03,0,8.391,9.348
1827,2003,6,Electric Power,0,4.172,0.309,3.573,32.444,136.776
1828,2003,6,Industrial,1.237,0.279,0.007,0,135.935,137.458
