"year","month","sector","geothermalEnergy","solarEnergy","windEnergy","total_biomassEnergy","total_hydroelectricPower","total_biofuels","total_renewableEnergy"
"2011","7","Residential","3.363","6.453","0","44.526","0","0","54.342"
"2011","7","Transportation","0","0","0","85.905","0","10.902","96.807"
"2011","8","Commerical","1.673","0.682","0.009","9.987","0.006","0","12.357"
"2011","8","Electric Power","4.349","0.743","25.49","39.421","87.572","0","157.575"
"2011","8","Industrial","0.357","0.146","0.001","200.526","0.327","0","201.357"
"2011","8","Residential","3.363","6.386","0","44.526","0","0","54.275"
"2011","8","Transportation","0","0","0","95.183","0","12.789","107.972"
"2011","9","Commerical","1.619","0.616","0.011","9.470","0.006","0","11.722"
"2011","9","Electric Power","4.182","0.605","23.425","36.555","72.519","0","137.286"
"2011","9","Industrial","0.345","0.133","0.002","194.420","0.415","0","195.315"
"2011","9","Residential","3.255","5.825","0","43.090","0","0","52.170"
"2011","9","Transportation","0","0","0","83.431","0","13.466000000000001","96.897"
"2011","10","Commerical","1.673","0.561","0.019","9.594","0.006","0","11.853"
"2011","10","Electric Power","4.37","0.516","35.891","35.571","67.078","0","143.426"
"2011","10","Industrial","0.357","0.121","0.002","198.457","0.43","0","199.367"
"2011","10","Residential","3.363","5.309","0","44.526","0","0","53.198"
"2011","10","Transportation","0","0","0","88.697","0","12.208","100.905"
"2011","11","Commerical","1.619","0.454","0.022","9.609","0.006","0","11.710"
"2011","11","Electric Power","4.337","0.352","42.415","35.689","70.057","0","152.850"
"2011","11","Industrial","0.345","0.099","0.003","201.646","0.499","0","202.592"
"2011","11","Residential","3.255","4.355","0","43.090","0","0","50.700"
"2011","11","Transportation","0","0","0","85.777","0","14.166","99.943"
"2011","12","Commerical","1.673","0.431","0.02","9.811","0.007","0","11.942"
"2011","12","Electric Power","4.519","0.398","36.335","39.182","80.36","0","160.794"
"2011","12","Industrial","0.357","0.094","0.003","210.876","0.606","0","211.936"
"2011","12","Residential","3.363","4.134","0","44.526","0","0","52.023"
"2011","12","Transportation","0","0","0","91.178","0","15.158999999999999","106.337"
"2012","1","Commerical","1.669","0.578","0.02","9.115","0.01","0","11.392"
"2012","1","Electric Power","4.31","0.311","46.481","38.543","77.894","0","167.539"
"2012","1","Industrial","0.356","0.127","0.007","205.492","0.937","0","206.919"
"2012","1","Residential","3.354","3.59","0","37.106","0","0","44.050"
"2012","1","Transportation","0","0","0","81.818","0","6.135999999999999","87.954"
"2012","2","Commerical","1.561","0.628","0.016","8.633","0.008","0","10.846"
"2012","2","Electric Power","4.072","0.44","37.686","35.916","68.381","0","146.495"
"2012","2","Industrial","0.333","0.138","0.006","192.317","0.82","0","193.614"
"2012","2","Residential","3.138","3.87","0","34.712","0","0","41.720"
"2012","2","Transportation","0","0","0","81.572","0","8.186","89.758"
"2012","3","Commerical","1.669","0.871","0.017","9.033","0.008","0","11.598"
"2012","3","Electric Power","4.385","0.755","47.837","37.415","87.587","0","177.979"
"2012","3","Industrial","0.356","0.189","0.007","197.719","0.799","0","199.070"
"2012","3","Residential","3.354","5.333","0","37.106","0","0","45.793"
"2012","3","Transportation","0","0","0","87.857","0","11.886999999999999","99.744"
"2012","4","Commerical","1.615","0.969","0.018","8.854","0.008","0","11.464"
"2012","4","Electric Power","4.259","1.04","43.338","33.216","89.103","0","170.956"
"2012","4","Industrial","0.344","0.209","0.007","188.655","0.609","0","189.824"
"2012","4","Residential","3.246","5.877","0","35.909","0","0","45.032"
"2012","4","Transportation","0","0","0","86.368","0","12.257000000000001","98.625"
"2012","5","Commerical","1.669","1.078","0.015","9.160","0.01","0","11.932"
"2012","5","Electric Power","4.449","1.519","42.769","35.824","96.99","0","181.551"
"2012","5","Industrial","0.356","0.231","0.004","197.528","0.724","0","198.843"
"2012","5","Residential","3.354","6.488","0","37.106","0","0","46.948"
"2012","5","Transportation","0","0","0","92.118","0","12.886","105.004"
"2012","6","Commerical","1.615","1.092","0.014","8.834","0.008","0","11.563"
"2012","6","Electric Power","4.359","1.733","40.831","37.917","90.352","0","175.192"
"2012","6","Industrial","0.344","0.233","0.005","192.347","0.596","0","193.525"
"2012","6","Residential","3.246","6.547","0","35.909","0","0","45.702"
"2012","6","Transportation","0","0","0","89.703","0","13.25","102.953"
"2012","7","Commerical","1.669","1.138","0.01","9.190","0.007","0","12.014"
"2012","7","Electric Power","4.506","1.677","30.092","40.404","89.912","0","166.591"
"2012","7","Industrial","0.356","0.246","0.003","195.031","0.469","0","196.105"
"2012","7","Residential","3.354","6.873","0","37.106","0","0","47.333"
"2012","7","Transportation","0","0","0","87.737","0","11.285","99.022"
"2012","8","Commerical","1.669","1.122","0.01","9.327","0.007","0","12.135"
"2012","8","Electric Power","4.449","1.518","28.885","40.471","78.066","0","153.389"
"2012","8","Industrial","0.356","0.243","0.003","198.249","0.518","0","199.369"
"2012","8","Residential","3.354","6.801","0","37.106","0","0","47.261"
"2012","8","Transportation","0","0","0","94.623","0","11.857000000000001","106.480"
"2012","9","Commerical","1.615","1.037","0.012","8.932","0.006","0","11.602"
"2012","9","Electric Power","4.436","1.498","29.976","37.730","59.516","0","133.156"
"2012","9","Industrial","0.344","0.222","0.004","190.464","0.542","0","191.576"
"2012","9","Residential","3.246","6.203","0","35.909","0","0","45.358"
"2012","9","Transportation","0","0","0","82.841","0","10.041","92.882"
"2012","10","Commerical","1.669","0.943","0.018","9.241","0.008","0","11.879"
"2012","10","Electric Power","4.535","1.416","43.089","37.591","55.64","0","142.271"
"2012","10","Industrial","0.356","0.202","0.007","195.090","0.656","0","196.311"
"2012","10","Residential","3.354","5.654","0","37.106","0","0","46.114"
"2012","10","Transportation","0","0","0","91.450","0","9.254999999999999","100.705"
"2012","11","Commerical","1.615","0.769","0.016","8.899","0.007","0","11.306"
"2012","11","Electric Power","4.596","1.144","39.723","37.561","63.186","0","146.210"
"2012","11","Industrial","0.344","0.165","0.005","194.324","0.725","0","195.563"
"2012","11","Residential","3.246","4.638","0","35.909","0","0","43.793"
"2012","11","Transportation","0","0","0","82.946","0","9.725999999999999","92.672"
"2012","12","Commerical","1.669","0.726","0.018","9.264","0.007","0","11.684"
"2012","12","Electric Power","4.744","1.156","49.529","40.056","77.78","0","173.265"
"2012","12","Industrial","0.356","0.156","0.008","201.493","0.635","0","202.648"
"2012","12","Residential","3.354","4.402","0","37.106","0","0","44.862"
"2012","12","Transportation","0","0","0","85.555","0","7.648","93.203"
"2013","1","Commerical","1.673","0.79","0.021","9.974","0.013","0","12.471"
"2013","1","Electric Power","4.715","1.023","50.257","39.084","83.598","0","178.677"
"2013","1","Industrial","0.357","0.171","0.01","200.811","1.104","0","202.453"
"2013","1","Residential","3.363","3.885","0","48.551","0","0","55.799"
"2013","1","Transportation","0","0","0","83.260","0","9.062","92.322"
"2013","2","Commerical","1.511","0.869","0.017","8.984","0.014","0","11.395"
"2013","2","Electric Power","4.218","1.422","48.001","34.711","68.415","0","156.767"
"2013","2","Industrial","0.322","0.184","0.008","181.050","1.239","0","182.803"
"2013","2","Residential","3.038","4.187","0","43.853","0","0","51.078"
"2013","2","Transportation","0","0","0","77.069","0","10.588999999999999","87.658"
"2013","3","Commerical","1.673","1.202","0.018","10.177","0.015","0","13.085"
"2013","3","Electric Power","4.702","2.035","53.731","39.496","69.017","0","168.981"
"2013","3","Industrial","0.357","0.254","0.009","199.254","1.031","0","200.905"
"2013","3","Residential","3.363","5.77","0","48.551","0","0","57.684"
"2013","3","Transportation","0","0","0","88.678","0","13.494","102.172"
"2013","4","Commerical","1.619","1.328","0.018","9.760","0.014","0","12.739"
"2013","4","Electric Power","4.347","2.183","59.602","34.559","84.763","0","185.454"
"2013","4","Industrial","0.345","0.281","0.009","194.189","0.854","0","195.678"
"2013","4","Residential","3.255","6.359","0","46.985","0","0","56.599"
"2013","4","Transportation","0","0","0","88.800","0","14.174999999999999","102.975"
"2013","5","Commerical","1.673","1.465","0.017","10.228","0.016","0","13.399"
"2013","5","Electric Power","4.462","2.469","55.375","37.448","95.937","0","195.691"
"2013","5","Industrial","0.357","0.309","0.014","201.422","1.119","0","203.221"
"2013","5","Residential","3.363","7.02","0","48.551","0","0","58.934"
"2013","5","Transportation","0","0","0","93.169","0","14.425","107.594"
"2013","6","Commerical","1.619","1.485","0.014","10.057","0.016","0","13.191"
"2013","6","Electric Power","4.361","2.864","46.886","38.556","92.298","0","184.965"
"2013","6","Industrial","0.345","0.313","0.009","199.864","1.12","0","201.651"
"2013","6","Residential","3.255","7.083","0","46.985","0","0","57.323"
"2013","6","Transportation","0","0","0","92.774","0","19.037","111.811"
"2013","7","Commerical","1.673","1.548","0.011","10.312","0.017","0","13.561"
"2013","7","Electric Power","4.561","2.728","37.833","40.885","91.882","0","177.889"
"2013","7","Industrial","0.357","0.327","0.007","209.469","1.093","0","211.253"
"2013","7","Residential","3.363","7.436","0","48.551","0","0","59.350"
"2013","7","Transportation","0","0","0","91.646","0","18.907","110.553"
"2013","8","Commerical","1.673","1.536","0.009","10.323","0.012","0","13.553"
"2013","8","Electric Power","4.512","3.117","32.856","42.419","72.981","0","155.885"
"2013","8","Industrial","0.357","0.324","0.006","204.328","0.82","0","205.835"
"2013","8","Residential","3.363","7.359","0","48.551","0","0","59.273"
"2013","8","Transportation","0","0","0","91.403","0","19.991999999999997","111.395"
"2013","9","Commerical","1.619","1.414","0.013","9.892","0.01","0","12.948"
"2013","9","Electric Power","4.433","3.128","39.811","39.284","57.046","0","143.702"
"2013","9","Industrial","0.345","0.296","0.008","193.618","0.816","0","195.083"
"2013","9","Residential","3.255","6.712","0","46.985","0","0","56.952"
"2013","9","Transportation","0","0","0","89.690","0","23.601","113.291"
"2013","10","Commerical","1.673","1.303","0.016","10.113","0.006","0","13.111"
"2013","10","Electric Power","4.652","3.257","46.494","39.119","57.861","0","151.383"
"2013","10","Industrial","0.357","0.27","0.012","204.293","0.815","0","205.747"
"2013","10","Residential","3.363","6.117","0","48.551","0","0","58.031"
"2013","10","Transportation","0","0","0","93.561","0","27.084","120.645"
"2013","11","Commerical","1.619","1.064","0.027","9.801","0.007","0","12.518"
"2013","11","Electric Power","4.198","2.725","53.875","40.559","59.603","0","160.960"
"2013","11","Industrial","0.345","0.221","0.018","204.671","0.704","0","205.959"
"2013","11","Residential","3.255","5.018","0","46.985","0","0","55.258"
"2013","11","Transportation","0","0","0","89.250","0","23.479","112.729"
"2013","12","Commerical","1.673","1.01","0.024","10.285","0.01","0","13.002"
"2013","12","Electric Power","4.659","2.817","47.614","43.491","70.98","0","169.561"
"2013","12","Industrial","0.357","0.21","0.017","214.401","1.1","0","216.085"
"2013","12","Residential","3.363","4.763","0","48.551","0","0","56.677"
"2013","12","Transportation","0","0","0","92.300","0","27.043","119.343"
"2014","1","Commerical","1.673","1.078","0.032","11.296","0.014","0","14.093"
"2014","1","Electric Power","4.623","2.505","61.056","45.343","73.392","0","186.919"
"2014","1","Industrial","0.357","0.213","0.024","208.329","0.408","0","209.331"
"2014","1","Residential","3.363","4.361","0","49.136","0","0","56.860"
"2014","1","Transportation","0","0","0","86.840","0","13.294","100.134"
"2014","2","Commerical","1.511","1.166","0.026","9.615","0.012","0","12.330"
"2014","2","Electric Power","4.115","2.777","47.756","42.134","58.99","0","155.772"
"2014","2","Industrial","0.322","0.226","0.015","188.557","0.354","0","189.474"
"2014","2","Residential","3.038","4.63","0","44.381","0","0","52.049"
"2014","2","Transportation","0","0","0","82.214","0","12.346","94.560"
"2014","3","Commerical","1.673","1.573","0.029","10.599","0.013","0","13.887"
"2014","3","Electric Power","4.564","4.389","60.468","46.219","82.361","0","198.001"
"2014","3","Industrial","0.357","0.321","0.018","206.974","0.391","0","208.061"
"2014","3","Residential","3.363","6.34","0","49.136","0","0","58.839"
"2014","3","Transportation","0","0","0","87.731","0","17.833","105.564"
"2014","4","Commerical","1.619","1.704","0.028","10.225","0.013","0","13.589"
"2014","4","Electric Power","4.482","4.957","63.536","41.241","86.356","0","200.572"
"2014","4","Industrial","0.345","0.351","0.02","201.553","0.432","0","202.701"
"2014","4","Residential","3.255","6.923","0","47.551","0","0","57.729"
"2014","4","Transportation","0","0","0","89.528","0","16.816","106.344"
"2014","5","Commerical","1.673","1.877","0.022","10.759","0.013","0","14.344"
"2014","5","Electric Power","4.546","5.835","53.195","41.076","90.112","0","194.764"
"2014","5","Industrial","0.357","0.386","0.015","204.793","0.442","0","205.993"
"2014","5","Residential","3.363","7.66","0","49.136","0","0","60.159"
"2014","5","Transportation","0","0","0","93.767","0","18.97","112.737"
"2014","6","Commerical","1.619","1.872","0.032","10.646","0.011","0","14.180"
"2014","6","Electric Power","4.413","6.424","53.863","45.366","87.485","0","197.551"
"2014","6","Industrial","0.345","0.39","0.011","205.116","0.341","0","206.203"
"2014","6","Residential","3.255","7.742","0","47.551","0","0","58.548"
"2014","6","Transportation","0","0","0","91.945","0","18.239","110.184"
"2014","7","Commerical","1.673","1.933","0.028","11.031","0.011","0","14.676"
"2014","7","Electric Power","4.502","5.965","41.546","47.587","82.792","0","182.392"
"2014","7","Industrial","0.357","0.406","0.009","211.699","0.304","0","212.775"
"2014","7","Residential","3.363","8.091","0","49.136","0","0","60.590"
"2014","7","Transportation","0","0","0","95.731","0","18.987","114.718"
"2014","8","Commerical","1.673","1.908","0.022","10.964","0.009","0","14.576"
"2014","8","Electric Power","4.535","6.274","34.673","46.439","67.245","0","159.166"
"2014","8","Industrial","0.357","0.402","0.007","210.433","0.328","0","211.527"
"2014","8","Residential","3.363","8.04","0","49.136","0","0","60.539"
"2014","8","Transportation","0","0","0","95.211","0","21.8","117.011"
"2014","9","Commerical","1.619","1.719","0.026","10.462","0.009","0","13.835"
"2014","9","Electric Power","4.461","6.126","39.271","43.226","54.544","0","147.628"
"2014","9","Industrial","0.345","0.367","0.007","199.290","0.293","0","200.302"
"2014","9","Residential","3.255","7.419","0","47.551","0","0","58.225"
"2014","9","Transportation","0","0","0","88.728","0","20.822999999999997","109.551"
"2014","10","Commerical","1.673","1.552","0.037","10.545","0.008","0","13.815"
"2014","10","Electric Power","4.589","5.732","49.448","42.404","58.221","0","160.394"
"2014","10","Industrial","0.357","0.347","0.016","206.981","0.319","0","208.020"
"2014","10","Residential","3.363","6.877","0","49.136","0","0","59.376"
"2014","10","Transportation","0","0","0","96.164","0","20.633999999999997","116.798"
"2014","11","Commerical","1.619","1.249","0.045","10.150","0.007","0","13.070"
"2014","11","Electric Power","4.649","4.609","64.308","43.627","63.203","0","180.396"
"2014","11","Industrial","0.345","0.279","0.021","204.666","0.338","0","205.649"
"2014","11","Residential","3.255","5.668","0","47.551","0","0","56.474"
"2014","11","Transportation","0","0","0","91.608","0","18.869999999999997","110.478"
"2014","12","Commerical","1.673","1.191","0.035","10.589","0.008","0","13.496"
"2014","12","Electric Power","4.691","3.449","50.144","45.481","75.752","0","179.517"
"2014","12","Industrial","0.357","0.257","0.015","217.277","0.426","0","218.332"
"2014","12","Residential","3.363","5.491","0","49.136","0","0","57.990"
"2014","12","Transportation","0","0","0","94.034","0","22.194","116.228"
"2015","1","Commerical","1.673","1.185","0.036","12.694","0.011","0","15.599"
"2015","1","Electric Power","4.647","3.87","51.679","44.783","81.936","0","186.915"
"2015","1","Industrial","0.357","0.275","0.018","214.390","0.413","0","215.453"
"2015","1","Residential","3.363","4.485","0","43.547","0","0","51.395"
"2015","1","Transportation","0","0","0","87.584","0","9.266","96.850"
"2015","2","Commerical","1.511","1.294","0.032","11.480","0.009","0","14.326"
"2015","2","Electric Power","4.299","4.979","50.865","41.407","75.674","0","177.224"
"2015","2","Industrial","0.322","0.294","0.015","192.021","0.357","0","193.009"
"2015","2","Residential","3.038","4.913","0","39.333","0","0","47.284"
"2015","2","Transportation","0","0","0","82.738","0","14.609","97.347"
"2015","3","Commerical","1.673","1.746","0.035","12.746","0.009","0","16.209"
"2015","3","Electric Power","4.756","6.951","52.18","43.012","82.393","0","189.292"
"2015","3","Industrial","0.357","0.414","0.016","205.827","0.444","0","207.058"
"2015","3","Residential","3.363","6.878","0","43.547","0","0","53.788"
"2015","3","Transportation","0","0","0","92.260","0","17.093","109.353"
"2015","4","Commerical","1.619","1.924","0.039","12.413","0.009","0","16.004"
"2015","4","Electric Power","4.342","7.977","60.906","39.643","76.192","0","189.060"
"2015","4","Industrial","0.345","0.449","0.018","200.992","0.47","0","202.274"
"2015","4","Residential","3.255","7.709","0","42.143","0","0","53.107"
"2015","4","Transportation","0","0","0","88.335","0","19.207","107.542"
"2015","5","Commerical","1.673","2.114","0.035","12.809","0.009","0","16.640"
"2015","5","Electric Power","4.743","8.38","58.469","41.400","68.224","0","181.216"
"2015","5","Industrial","0.357","0.499","0.016","208.068","0.435","0","209.375"
"2015","5","Residential","3.363","8.517","0","43.547","0","0","55.427"
"2015","5","Transportation","0","0","0","96.564","0","21.705000000000002","118.269"
"2015","6","Commerical","1.619","2.097","0.028","12.577","0.012","0","16.333"
"2015","6","Electric Power","4.441","8.571","45.753","43.736","69.252","0","171.753"
"2015","6","Industrial","0.345","0.498","0.012","204.217","0.389","0","205.461"
"2015","6","Residential","3.255","8.638","0","42.143","0","0","54.036"
"2015","6","Transportation","0","0","0","94.423","0","24.687","119.110"
"2015","7","Commerical","1.673","2.188","0.025","13.327","0.01","0","17.223"
"2015","7","Electric Power","4.629","8.801","46.627","47.961","71.297","0","179.315"
"2015","7","Industrial","0.357","0.519","0.009","211.551","0.393","0","212.829"
"2015","7","Residential","3.363","9.151","0","43.547","0","0","56.061"
"2015","7","Transportation","0","0","0","97.034","0","23.445999999999998","120.480"
"2015","8","Commerical","1.673","2.12","0.025","13.034","0.008","0","16.860"
"2015","8","Electric Power","4.586","9.006","44.595","47.738","64.929","0","170.854"
"2015","8","Industrial","0.357","0.51","0.009","210.317","0.308","0","211.501"
"2015","8","Residential","3.363","9.085","0","43.547","0","0","55.995"
"2015","8","Transportation","0","0","0","97.614","0","24.187","121.801"
"2015","9","Commerical","1.619","1.886","0.027","12.745","0.007","0","16.284"
"2015","9","Electric Power","4.104","7.43","47.635","43.056","54.643","0","156.868"
"2015","9","Industrial","0.345","0.467","0.009","201.338","0.262","0","202.421"
"2015","9","Residential","3.255","8.242","0","42.143","0","0","53.640"
"2015","9","Transportation","0","0","0","93.752","0","24.108000000000004","117.860"
"2015","10","Commerical","1.673","1.664","0.038","12.644","0.01","0","16.029"
"2015","10","Electric Power","4.514","6.399","55.832","41.340","56.343","0","164.428"
"2015","10","Industrial","0.357","0.432","0.018","205.536","0.39","0","206.733"
"2015","10","Residential","3.363","7.444","0","43.547","0","0","54.354"
"2015","10","Transportation","0","0","0","94.489","0","21.823","116.312"
"2015","11","Commerical","1.619","1.344","0.043","12.526","0.01","0","15.542"
"2015","11","Electric Power","4.55","5.806","67.091","43.933","65.517","0","186.897"
"2015","11","Industrial","0.345","0.346","0.02","205.950","0.454","0","207.115"
"2015","11","Residential","3.255","6.132","0","42.143","0","0","51.530"
"2015","11","Transportation","0","0","0","92.288","0","19.259999999999998","111.548"
"2015","12","Commerical","1.673","1.272","0.041","12.910","0.014","0","15.910"
"2015","12","Electric Power","4.698","5.272","68.514","46.871","78.532","0","203.887"
"2015","12","Industrial","0.357","0.322","0.021","214.119","0.494","0","215.313"
"2015","12","Residential","3.363","5.68","0","43.547","0","0","52.590"
"2015","12","Transportation","0","0","0","92.860","0","21.729","114.589"
"2016","1","Commerical","1.669","1.272","0.038","13.140","0.072","0","16.191"
"2016","1","Electric Power","4.545","4.975","62.941","43.874","86.883","0","203.218"
"2016","1","Industrial","0.356","0.391","0.028","211.112","0.442","0","212.329"
"2016","1","Residential","3.354","5.09","0","37.661","0","0","46.105"
"2016","1","Transportation","0","0","0","88.180","0","15.171","103.351"
"2016","2","Commerical","1.561","1.492","0.042","12.341","0.061","0","15.497"
"2016","2","Electric Power","4.242","7.508","68.644","42.832","81.908","0","205.134"
"2016","2","Industrial","0.333","0.431","0.025","198.757","0.394","0","199.940"
"2016","2","Residential","3.138","5.996","0","35.231","0","0","44.365"
"2016","2","Transportation","0","0","0","90.024","0","18.323999999999998","108.348"
"2016","3","Commerical","1.669","1.924","0.043","13.256","0.075","0","16.967"
"2016","3","Electric Power","4.487","8.771","74.79","43.069","92.894","0","224.011"
"2016","3","Industrial","0.356","0.591","0.024","207.985","0.485","0","209.441"
"2016","3","Residential","3.354","8.01","0","37.661","0","0","49.025"
"2016","3","Transportation","0","0","0","96.208","0","22.241","118.449"
"2016","4","Commerical","1.615","2.088","0.041","12.782","0.05","0","16.576"
"2016","4","Electric Power","4.125","9.66","70.905","39.058","87.807","0","211.555"
"2016","4","Industrial","0.344","0.644","0.022","194.626","0.438","0","196.074"
"2016","4","Residential","3.246","9.01","0","36.446","0","0","48.702"
"2016","4","Transportation","0","0","0","89.149","0","21.935000000000002","111.084"
"2016","5","Commerical","1.669","2.263","0.036","13.210","0.039","0","17.217"
"2016","5","Electric Power","4.578","11.516","64.255","39.637","86.513","0","206.499"
"2016","5","Industrial","0.356","0.711","0.018","205.215","0.408","0","206.708"
"2016","5","Residential","3.354","9.969","0","37.661","0","0","50.984"
"2016","5","Transportation","0","0","0","97.244","0","28.347","125.591"
"2016","6","Commerical","1.615","2.305","0.031","13.116","0.043","0","17.110"
"2016","6","Electric Power","4.27","11.661","55.581","41.271","78.904","0","191.687"
"2016","6","Industrial","0.344","0.713","0.016","203.723","0.337","0","205.133"
"2016","6","Residential","3.246","10.276","0","36.446","0","0","49.968"
"2016","6","Transportation","0","0","0","97.255","0","27.502000000000002","124.757"
"2016","7","Commerical","1.669","2.373","0.033","13.564","0.051","0","17.690"
"2016","7","Electric Power","4.474","13.261","60.069","43.600","72.801","0","194.205"
"2016","7","Industrial","0.356","0.739","0.012","209.805","0.354","0","211.266"
"2016","7","Residential","3.354","10.683","0","37.661","0","0","51.698"
"2016","7","Transportation","0","0","0","99.496","0","31.35","130.846"
"2016","8","Commerical","1.669","2.311","0.026","13.629","0.065","0","17.700"
"2016","8","Electric Power","4.518","13.335","46.331","45.458","66.391","0","176.033"
"2016","8","Industrial","0.356","0.724","0.01","211.066","0.315","0","212.471"
"2016","8","Residential","3.354","10.37","0","37.661","0","0","51.385"
"2016","8","Transportation","0","0","0","100.825","0","33.314","134.139"
"2016","9","Commerical","1.615","2.064","0.031","12.992","0.08","0","16.782"
"2016","9","Electric Power","4.527","12.229","55.925","41.409","55.544","0","169.634"
"2016","9","Industrial","0.344","0.656","0.013","198.672","0.223","0","199.908"
"2016","9","Residential","3.246","9.249","0","36.446","0","0","48.941"
"2016","9","Transportation","0","0","0","94.435","0","32.691","127.126"
"2016","10","Commerical","1.669","1.828","0.04","13.116","0.073","0","16.726"
"2016","10","Electric Power","4.617","10.736","69.325","37.418","58.787","0","180.883"
"2016","10","Industrial","0.356","0.602","0.019","205.519","0.301","0","206.797"
"2016","10","Residential","3.354","8.272","0","37.661","0","0","49.287"
"2016","10","Transportation","0","0","0","95.906","0","30.447","126.353"
"2016","11","Commerical","1.615","1.462","0.038","13.027","0.059","0","16.201"
"2016","11","Electric Power","4.653","9.313","66.151","41.914","63.878","0","185.909"
"2016","11","Industrial","0.344","0.479","0.023","207.381","0.237","0","208.464"
"2016","11","Residential","3.246","6.731","0","36.446","0","0","46.423"
"2016","11","Transportation","0","0","0","94.637","0","33.071","127.708"
"2016","12","Commerical","1.669","1.434","0.048","13.499","0.071","0","16.721"
"2016","12","Electric Power","4.961","8.151","78.892","45.530","76.396","0","213.930"
"2016","12","Industrial","0.356","0.44","0.032","233.199","0.398","0","234.425"
"2016","12","Residential","3.354","6.177","0","37.661","0","0","47.192"
"2016","12","Transportation","0","0","0","99.692","0","31.176","130.868"
"2017","1","Commerical","1.673","1.517","0.038","13.532","0.073","0","16.833"
"2017","1","Electric Power","4.801","7.842","70.901","45.376","90.347","0","219.267"
"2017","1","Industrial","0.357","0.424","0.025","213.032","0.435","0","214.273"
"2017","1","Residential","3.363","5.772","0","36.485","0","0","45.620"
"2017","1","Transportation","0","0","0","90.809","0","18.687","109.496"
"2017","2","Commerical","1.511","1.672","0.037","12.148","0.067","0","15.435"
"2017","2","Electric Power","4.227","9.27","75.31","40.597","81.022","0","210.426"
"2017","2","Industrial","0.322","0.474","0.028","192.490","0.395","0","193.709"
"2017","2","Residential","3.038","6.441","0","32.954","0","0","42.433"
"2017","2","Transportation","0","0","0","84.296","0","18.637999999999998","102.934"
"2017","3","Commerical","1.673","2.305","0.057","13.101","0.083","0","17.219"
"2017","3","Electric Power","4.733","15.233","87.707","45.245","100.519","0","253.437"
"2017","3","Industrial","0.357","0.682","0.03","210.568","0.439","0","212.076"
"2017","3","Residential","3.363","9.253","0","36.485","0","0","49.101"
"2017","3","Transportation","0","0","0","95.669","0","24.378","120.047"
"2017","4","Commerical","1.619","2.553","0.05","12.737","0.087","0","17.046"
"2017","4","Electric Power","4.576","16.56","86.511","39.041","99.749","0","246.437"
"2017","4","Industrial","0.345","0.74","0.028","197.388","0.51","0","199.011"
"2017","4","Residential","3.255","10.321","0","35.308","0","0","48.884"
"2017","4","Transportation","0","0","0","93.839","0","26.034","119.873"
"2017","5","Commerical","1.673","2.817","0.045","13.257","0.093","0","17.885"
"2017","5","Electric Power","4.442","19.534","78.636","40.329","110.622","0","253.563"
"2017","5","Industrial","0.357","0.828","0.026","204.504","0.541","0","206.256"
"2017","5","Residential","3.363","11.388","0","36.485","0","0","51.236"
"2017","5","Transportation","0","0","0","99.999","0","31.777","131.776"
"2017","6","Commerical","1.619","2.85","0.036","12.962","0.083","0","17.550"
"2017","6","Electric Power","4.38","20.65","68.665","42.074","103.8","0","239.569"
"2017","6","Industrial","0.345","0.839","0.023","203.622","0.44","0","205.269"
"2017","6","Residential","3.255","11.744","0","35.308","0","0","50.307"
"2017","6","Transportation","0","0","0","99.951","0","30.756999999999998","130.708"
"2017","7","Commerical","1.673","2.943","0.027","13.324","0.072","0","18.039"
"2017","7","Electric Power","4.684","18.797","54.96","43.856","90.282","0","212.579"
"2017","7","Industrial","0.357","0.877","0.014","209.440","0.399","0","211.087"
"2017","7","Residential","3.363","12.017","0","36.485","0","0","51.865"
"2017","7","Transportation","0","0","0","98.595","0","29.115000000000002","127.710"
"2017","8","Commerical","1.673","2.869","0.02","13.437","0.06","0","18.059"
"2017","8","Electric Power","4.651","18.12","47.322","44.735","74.803","0","189.631"
"2017","8","Industrial","0.357","0.856","0.013","213.439","0.316","0","214.981"
"2017","8","Residential","3.363","11.647","0","36.485","0","0","51.495"
"2017","8","Transportation","0","0","0","102.597","0","31.438","134.035"
"2017","9","Commerical","1.619","2.586","0.038","12.488","0.052","0","16.783"
"2017","9","Electric Power","4.543","17.082","61.062","39.993","65.042","0","187.722"
"2017","9","Industrial","0.345","0.774","0.015","197.284","0.252","0","198.670"
"2017","9","Residential","3.255","10.438","0","35.308","0","0","49.001"
"2017","9","Transportation","0","0","0","95.914","0","27.151999999999997","123.066"
"2017","10","Commerical","1.673","2.295","0.051","12.964","0.044","0","17.027"
"2017","10","Electric Power","4.143","15.716","83.067","40.542","60.073","0","203.541"
"2017","10","Industrial","0.357","0.697","0.028","207.303","0.269","0","208.654"
"2017","10","Residential","3.363","9.334","0","36.485","0","0","49.182"
"2017","10","Transportation","0","0","0","99.390","0","27.379","126.769"
"2017","11","Commerical","1.619","1.821","0.047","13.013","0.049","0","16.549"
"2017","11","Electric Power","4.452","10.83","77.085","42.226","67.414","0","202.007"
"2017","11","Industrial","0.345","0.54","0.029","209.640","0.396","0","210.950"
"2017","11","Residential","3.255","7.31","0","35.308","0","0","45.873"
"2017","11","Transportation","0","0","0","97.390","0","25.571","122.961"
"2017","12","Commerical","1.673","1.769","0.044","13.421","0.056","0","16.963"
"2017","12","Electric Power","4.712","10.258","75.675","45.527","75.528","0","211.700"
