OrderMonth,OrderYear,ShipDuration,ShipMode,Segment,State,Category,SubCategory,Sales
3,2016,4,Second Class,Home Office,New York,Office Supplies,Art,17.52
11,2017,6,Standard Class,Consumer,Texas,Office Supplies,Art,17.86
9,2017,5,Standard Class,Home Office,Florida,Technology,Accessories,431.98
6,2018,6,Standard Class,Home Office,Washington,Furniture,Chairs,291.14
9,2018,3,First Class,Home Office,Texas,Office Supplies,Envelopes,114.85
6,2018,6,Standard Class,Consumer,Texas,Office Supplies,Paper,10.69
5,2017,4,Second Class,Consumer,Ohio,Office Supplies,Paper,15.23
9,2018,5,Standard Class,Consumer,Washington,Office Supplies,Art,12.42
8,2017,4,Standard Class,Corporate,Washington,Office Supplies,Paper,19.44
5,2015,7,Standard Class,Consumer,New York,Office Supplies,Binders,70.37
12,2018,2,First Class,Consumer,North Carolina,Office Supplies,Art,12.67
7,2018,7,Standard Class,Consumer,Maryland,Technology,Phones,89.95
11,2015,5,Standard Class,Home Office,California,Office Supplies,Paper,6.58
11,2015,5,Standard Class,Home Office,California,Technology,Accessories,94.99
9,2016,2,Second Class,Consumer,Arizona,Technology,Phones,35.12
8,2018,7,Standard Class,Consumer,California,Office Supplies,Paper,25.92
6,2017,5,Standard Class,Corporate,Connecticut,Office Supplies,Binders,7.96
6,2017,5,Standard Class,Corporate,Connecticut,Technology,Phones,566.97
6,2017,5,Standard Class,Corporate,Connecticut,Office Supplies,Art,9.84
12,2016,4,Standard Class,Home Office,Illinois,Technology,Accessories,25.49
5,2016,2,Second Class,Home Office,New York,Office Supplies,Fasteners,7.56
6,2016,6,Standard Class,Consumer,Virginia,Furniture,Furnishings,60.84
6,2016,6,Standard Class,Consumer,Virginia,Office Supplies,Storage,450.04
6,2016,6,Standard Class,Consumer,Virginia,Office Supplies,Binders,34.6
6,2016,6,Standard Class,Consumer,Virginia,Technology,Phones,467.97
6,2016,6,Standard Class,Consumer,Virginia,Office Supplies,Binders,33.02
11,2016,3,First Class,Corporate,North Carolina,Furniture,Furnishings,17.09
12,2016,2,Second Class,Corporate,Ohio,Office Supplies,Art,3.01
11,2018,4,Standard Class,Consumer,North Carolina,Office Supplies,Paper,268.24
11,2018,4,Standard Class,Consumer,North Carolina,Technology,Accessories,431.16
11,2018,3,Second Class,Corporate,New York,Technology,Phones,43.6
11,2018,3,Second Class,Corporate,New York,Furniture,Furnishings,154.95
10,2017,4,Standard Class,Corporate,Texas,Office Supplies,Paper,15.55
12,2015,5,Standard Class,Consumer,Tennessee,Office Supplies,Paper,42.21
12,2018,3,First Class,Consumer,Texas,Office Supplies,Paper,10.37
9,2018,2,First Class,Home Office,Oregon,Office Supplies,Art,2.22
2,2016,4,Standard Class,Consumer,Georgia,Office Supplies,Envelopes,74.52
8,2018,0,Same Day,Corporate,Maryland,Office Supplies,Art,17.52
8,2018,0,Same Day,Corporate,Maryland,Furniture,Chairs,1779.9
8,2018,0,Same Day,Corporate,Maryland,Office Supplies,Art,219.9
8,2016,2,First Class,Consumer,Oregon,Office Supplies,Art,7.15
11,2018,5,Standard Class,Consumer,Florida,Office Supplies,Paper,26.72
8,2017,0,Same Day,Corporate,California,Technology,Phones,1039.73
8,2017,0,Same Day,Corporate,California,Office Supplies,Appliances,45.96
11,2017,7,Standard Class,Consumer,Ohio,Office Supplies,Binders,456.59
11,2017,7,Standard Class,Consumer,Ohio,Technology,Machines,4499.99
11,2017,7,Standard Class,Consumer,Ohio,Technology,Accessories,59.98
4,2017,2,First Class,Consumer,California,Office Supplies,Envelopes,6.12
12,2015,4,Standard Class,Home Office,California,Office Supplies,Appliances,10.98
12,2015,4,Standard Class,Home Office,California,Office Supplies,Fasteners,7.86
12,2015,4,Standard Class,Home Office,California,Office Supplies,Storage,51.45
12,2015,4,Standard Class,Home Office,California,Office Supplies,Binders,37.06
4,2017,4,Standard Class,Consumer,Virginia,Office Supplies,Appliances,203.92
4,2017,4,Standard Class,Consumer,Virginia,Technology,Phones,29.56
3,2016,4,Standard Class,Consumer,Illinois,Office Supplies,Binders,8.57
11,2017,2,Second Class,Corporate,North Carolina,Office Supplies,Storage,45.25
11,2017,2,Second Class,Corporate,North Carolina,Furniture,Tables,876.3
11,2017,2,Second Class,Corporate,North Carolina,Office Supplies,Supplies,185.38
11,2015,7,Standard Class,Consumer,New York,Office Supplies,Labels,25.06
5,2017,3,First Class,Consumer,Illinois,Office Supplies,Binders,2.89
5,2017,3,First Class,Consumer,Illinois,Office Supplies,Fasteners,7.9
5,2017,3,First Class,Consumer,Illinois,Furniture,Furnishings,22.61
5,2017,3,First Class,Consumer,Illinois,Office Supplies,Paper,30.53
9,2018,0,Same Day,Home Office,Pennsylvania,Office Supplies,Binders,4.84
12,2017,5,Standard Class,Corporate,Illinois,Office Supplies,Binders,1.8
10,2018,3,First Class,Corporate,Texas,Technology,Accessories,39.98
12,2016,3,Second Class,Corporate,Nevada,Office Supplies,Paper,32.4
12,2016,3,Second Class,Corporate,Nevada,Office Supplies,Paper,97.88
7,2016,6,Standard Class,Consumer,Texas,Technology,Phones,307.17
10,2016,4,Standard Class,Corporate,Connecticut,Office Supplies,Binders,26.9
3,2018,3,First Class,Corporate,New York,Office Supplies,Envelopes,47.01
3,2018,3,First Class,Corporate,New York,Technology,Phones,469.99
3,2018,3,First Class,Corporate,New York,Furniture,Chairs,207.85
6,2018,5,Standard Class,Consumer,Pennsylvania,Office Supplies,Storage,324.74
3,2015,5,Second Class,Consumer,California,Furniture,Furnishings,40.48
9,2016,4,Standard Class,Home Office,Tennessee,Office Supplies,Labels,12
9,2016,4,Standard Class,Home Office,Tennessee,Office Supplies,Storage,720.06
9,2016,4,Standard Class,Home Office,Tennessee,Office Supplies,Storage,25.42
9,2016,4,Standard Class,Home Office,Tennessee,Office Supplies,Art,2.82
9,2016,4,Standard Class,Home Office,Tennessee,Office Supplies,Binders,3.2
1,2017,5,Standard Class,Consumer,North Carolina,Office Supplies,Binders,30.83
1,2017,5,Standard Class,Consumer,North Carolina,Office Supplies,Art,47.62
1,2017,5,Standard Class,Consumer,North Carolina,Technology,Phones,108.78
2,2017,1,First Class,Consumer,Maryland,Office Supplies,Paper,4.77
2,2017,1,First Class,Consumer,Maryland,Office Supplies,Art,7.98
2,2017,1,First Class,Consumer,Maryland,Furniture,Tables,550.43
2,2017,1,First Class,Consumer,Maryland,Furniture,Furnishings,10.56
6,2018,2,First Class,Home Office,California,Furniture,Bookcases,1497.67
6,2018,2,First Class,Home Office,California,Technology,Phones,17.52
10,2017,5,Second Class,Home Office,Nevada,Office Supplies,Art,113.22
10,2017,5,Second Class,Home Office,Nevada,Office Supplies,Paper,35.88
10,2017,5,Second Class,Home Office,Nevada,Office Supplies,Binders,4535.98
1,2018,4,Standard Class,Consumer,California,Office Supplies,Fasteners,11.84
12,2018,2,Second Class,Home Office,Rhode Island,Office Supplies,Storage,592.74
10,2017,3,Second Class,Consumer,Tennessee,Office Supplies,Storage,111.67
8,2015,6,Standard Class,Home Office,Delaware,Office Supplies,Art,8.64
8,2015,6,Standard Class,Home Office,Delaware,Technology,Accessories,149.97
5,2015,7,Standard Class,Corporate,California,Furniture,Chairs,232.88
2,2016,4,Standard Class,Corporate,New York,Furniture,Chairs,90.88
10,2018,5,Standard Class,Corporate,Illinois,Technology,Phones,508.77
10,2018,5,Standard Class,Corporate,Illinois,Office Supplies,Envelopes,9.91
4,2016,5,Standard Class,Corporate,California,Furniture,Chairs,63.94
4,2016,5,Standard Class,Corporate,California,Office Supplies,Art,59.52
4,2016,5,Standard Class,Corporate,California,Technology,Phones,311.98
4,2016,5,Standard Class,Corporate,California,Office Supplies,Binders,50.35
5,2017,4,Standard Class,Consumer,Texas,Technology,Phones,19.14
1,2016,4,Standard Class,Home Office,Florida,Office Supplies,Art,13.12
4,2016,4,Second Class,Consumer,California,Furniture,Tables,241.57
4,2016,4,Second Class,Consumer,California,Technology,Phones,479.92
9,2016,5,Standard Class,Corporate,Washington,Furniture,Chairs,307.14
9,2016,5,Standard Class,Corporate,Washington,Office Supplies,Labels,12.6
9,2016,5,Standard Class,Corporate,Washington,Technology,Accessories,159.98
3,2015,5,Standard Class,Consumer,Iowa,Office Supplies,Envelopes,6.12
3,2015,5,Standard Class,Consumer,Iowa,Furniture,Tables,1184.72
7,2017,5,Standard Class,Consumer,New York,Office Supplies,Appliances,45.96
4,2015,4,Second Class,Consumer,Virginia,Office Supplies,Binders,58.05
4,2015,4,Second Class,Consumer,Virginia,Office Supplies,Paper,71.28
7,2018,4,Standard Class,Consumer,Texas,Furniture,Tables,124.4
9,2016,5,Standard Class,Consumer,Virginia,Office Supplies,Paper,154.9
9,2016,5,Standard Class,Consumer,Virginia,Technology,Phones,1871.88
2,2017,3,Standard Class,Consumer,Texas,Furniture,Furnishings,16.19
5,2017,4,Standard Class,Consumer,Texas,Office Supplies,Storage,18.94
5,2017,4,Standard Class,Consumer,Texas,Office Supplies,Storage,12.67
5,2017,4,Standard Class,Consumer,Texas,Office Supplies,Labels,5.04
12,2015,6,Standard Class,Corporate,Illinois,Office Supplies,Paper,8.45
12,2015,6,Standard Class,Corporate,Illinois,Office Supplies,Appliances,20.39
12,2016,4,Standard Class,Home Office,California,Office Supplies,Paper,9.96
12,2018,5,Standard Class,Consumer,Mississippi,Office Supplies,Appliances,320.64
12,2018,5,Standard Class,Consumer,Mississippi,Technology,Accessories,52
5,2015,2,First Class,Corporate,New York,Office Supplies,Binders,25.58
5,2015,2,First Class,Corporate,New York,Technology,Phones,464
5,2015,2,First Class,Corporate,New York,Office Supplies,Appliances,235.95
5,2015,2,First Class,Corporate,New York,Office Supplies,Paper,39.96
3,2018,4,Standard Class,Consumer,Ohio,Office Supplies,Binders,18.53
10,2016,5,Standard Class,Consumer,Washington,Technology,Accessories,17.9
10,2016,5,Standard Class,Consumer,Washington,Office Supplies,Storage,81.96
7,2016,5,Second Class,Consumer,Arizona,Office Supplies,Storage,272.74
7,2016,5,Second Class,Consumer,Arizona,Office Supplies,Paper,18.5
7,2016,5,Second Class,Consumer,Arizona,Furniture,Chairs,441.92
7,2016,5,Second Class,Consumer,Arizona,Furniture,Bookcases,127.76
11,2015,5,Second Class,Home Office,Utah,Office Supplies,Paper,166.44
5,2017,6,Standard Class,Consumer,California,Office Supplies,Paper,13.38
7,2018,6,Standard Class,Consumer,North Carolina,Technology,Accessories,24
9,2018,4,Standard Class,Corporate,Ohio,Office Supplies,Envelopes,24.45
10,2017,4,Standard Class,Home Office,California,Office Supplies,Labels,6.16
10,2017,4,Standard Class,Home Office,California,Furniture,Chairs,915.14
10,2017,4,Standard Class,Home Office,California,Office Supplies,Paper,8.56
10,2017,4,Standard Class,Home Office,California,Office Supplies,Paper,97.82
9,2018,6,Standard Class,Corporate,Oregon,Office Supplies,Paper,31.1
9,2018,6,Standard Class,Corporate,Oregon,Office Supplies,Appliances,11.18
3,2016,6,Standard Class,Consumer,North Carolina,Office Supplies,Labels,5.04
11,2017,5,Second Class,Home Office,Illinois,Furniture,Furnishings,242.18
6,2017,7,Standard Class,Corporate,Pennsylvania,Furniture,Tables,337.18
12,2018,3,Second Class,Consumer,Colorado,Office Supplies,Art,13.34
12,2018,3,Second Class,Consumer,Colorado,Technology,Accessories,76.75
12,2018,3,Second Class,Consumer,Colorado,Technology,Accessories,102.34
12,2018,3,Second Class,Consumer,Colorado,Office Supplies,Paper,10.32
12,2018,3,Second Class,Consumer,Colorado,Office Supplies,Supplies,47.32
12,2018,3,Second Class,Consumer,Colorado,Furniture,Furnishings,23.38
12,2018,3,Second Class,Consumer,Colorado,Furniture,Furnishings,16.72
12,2018,3,Second Class,Consumer,Colorado,Furniture,Furnishings,16.19
8,2017,6,Standard Class,Consumer,California,Office Supplies,Paper,32.4
12,2017,4,Standard Class,Consumer,Arkansas,Office Supplies,Art,19.89
12,2017,4,Standard Class,Consumer,Arkansas,Technology,Accessories,399.98
12,2017,4,Standard Class,Consumer,Arkansas,Furniture,Furnishings,343.85
12,2017,4,Standard Class,Consumer,Arkansas,Office Supplies,Paper,106.32
7,2018,7,Standard Class,Home Office,New York,Office Supplies,Binders,13.92
6,2018,4,Standard Class,Home Office,West Virginia,Office Supplies,Binders,82.4
6,2018,4,Standard Class,Home Office,West Virginia,Office Supplies,Binders,6.24
6,2018,4,Standard Class,Home Office,West Virginia,Office Supplies,Paper,447.84
8,2018,5,Standard Class,Consumer,Tennessee,Office Supplies,Appliances,272.05
8,2018,5,Standard Class,Consumer,Tennessee,Office Supplies,Binders,1614.58
8,2018,5,Standard Class,Consumer,Tennessee,Office Supplies,Fasteners,24.32
8,2018,5,Standard Class,Consumer,Tennessee,Technology,Accessories,1.58
8,2018,5,Standard Class,Consumer,Tennessee,Furniture,Furnishings,31.98
8,2018,5,Standard Class,Consumer,Tennessee,Office Supplies,Envelopes,14.76
8,2018,5,Standard Class,Consumer,Tennessee,Furniture,Chairs,423.65
11,2016,6,Standard Class,Consumer,Texas,Office Supplies,Paper,76.64
10,2016,7,Standard Class,Home Office,Texas,Office Supplies,Envelopes,4.46
10,2016,7,Standard Class,Home Office,Texas,Office Supplies,Binders,3.96
7,2017,3,First Class,Corporate,California,Office Supplies,Appliances,715.64
12,2017,4,Standard Class,Consumer,California,Furniture,Tables,268.7
12,2017,4,Standard Class,Consumer,California,Office Supplies,Art,21.92
12,2017,4,Standard Class,Consumer,California,Office Supplies,Storage,48.72
12,2017,4,Standard Class,Consumer,California,Furniture,Bookcases,205.67
4,2017,2,Second Class,Consumer,Illinois,Furniture,Furnishings,30.34
8,2018,2,First Class,Consumer,Ohio,Office Supplies,Storage,25.7
6,2018,4,Standard Class,Home Office,New York,Technology,Machines,3404.5
6,2018,4,Standard Class,Home Office,New York,Technology,Accessories,101.34
11,2016,4,Standard Class,Home Office,Pennsylvania,Furniture,Chairs,344.37
9,2018,4,Second Class,Home Office,Texas,Office Supplies,Art,30.38
7,2016,4,Second Class,Home Office,California,Office Supplies,Binders,22.85
9,2018,6,Standard Class,Home Office,Connecticut,Office Supplies,Storage,38.62
9,2018,6,Standard Class,Home Office,Connecticut,Technology,Accessories,59.98
3,2018,4,Standard Class,Consumer,Maryland,Office Supplies,Binders,174.3
9,2018,5,Standard Class,Home Office,Florida,Technology,Phones,383.96
9,2018,5,Standard Class,Home Office,Florida,Office Supplies,Binders,15.57
8,2017,3,First Class,Consumer,Virginia,Office Supplies,Binders,22.32
8,2017,3,First Class,Consumer,Virginia,Office Supplies,Labels,103.6
11,2018,4,Second Class,Corporate,New York,Technology,Accessories,2.97
11,2018,4,Second Class,Corporate,New York,Technology,Phones,569.99
11,2018,4,Second Class,Corporate,New York,Furniture,Furnishings,50.97
7,2018,2,First Class,Home Office,Texas,Furniture,Tables,298.12
3,2017,2,Second Class,Corporate,New York,Office Supplies,Art,59.52
7,2017,5,Standard Class,Corporate,Oregon,Furniture,Chairs,230.28
7,2017,5,Standard Class,Corporate,Oregon,Office Supplies,Paper,105.52
8,2018,7,Standard Class,Corporate,California,Office Supplies,Envelopes,23.36
8,2018,7,Standard Class,Corporate,California,Technology,Phones,71.98
8,2018,7,Standard Class,Corporate,California,Office Supplies,Paper,8.56
8,2018,7,Standard Class,Corporate,California,Office Supplies,Binders,13.92
8,2018,7,Standard Class,Corporate,California,Office Supplies,Appliances,2518.29
8,2018,7,Standard Class,Corporate,California,Office Supplies,Storage,540.57
8,2018,7,Standard Class,Corporate,California,Office Supplies,Binders,221.06
12,2017,3,First Class,Corporate,California,Furniture,Chairs,81.42
12,2017,3,First Class,Corporate,California,Office Supplies,Storage,134.8
12,2018,7,Standard Class,Consumer,Texas,Office Supplies,Binders,39.58
12,2018,7,Standard Class,Consumer,Texas,Office Supplies,Supplies,44.69
12,2018,7,Standard Class,Consumer,Texas,Office Supplies,Art,31.74
12,2018,7,Standard Class,Consumer,Texas,Office Supplies,Binders,40.98
12,2018,7,Standard Class,Consumer,Texas,Office Supplies,Binders,3.17
3,2015,4,Standard Class,Consumer,Texas,Office Supplies,Fasteners,18.84
3,2015,4,Standard Class,Consumer,Texas,Furniture,Chairs,362.25
3,2015,4,Standard Class,Consumer,Texas,Furniture,Furnishings,63.55
3,2015,4,Standard Class,Consumer,Texas,Office Supplies,Storage,129.55
11,2016,5,Standard Class,Consumer,New York,Office Supplies,Binders,5.98
11,2016,5,Standard Class,Consumer,New York,Technology,Phones,861.76
4,2015,5,Standard Class,Corporate,Massachusetts,Office Supplies,Storage,66.96
4,2015,5,Standard Class,Corporate,Massachusetts,Office Supplies,Binders,6.24
10,2018,5,Standard Class,Corporate,California,Furniture,Chairs,435.17
10,2018,5,Standard Class,Corporate,California,Office Supplies,Fasteners,14.9
10,2018,5,Standard Class,Corporate,California,Office Supplies,Appliances,15.8
10,2018,5,Standard Class,Corporate,California,Furniture,Furnishings,72.9
10,2018,5,Standard Class,Corporate,California,Furniture,Tables,206.35
10,2018,5,Standard Class,Corporate,California,Technology,Phones,7.99
11,2018,5,Second Class,Corporate,Florida,Office Supplies,Storage,81.36
11,2018,5,Second Class,Corporate,Florida,Office Supplies,Binders,20.23
11,2018,5,Second Class,Corporate,Florida,Office Supplies,Appliances,389.06
11,2018,5,Second Class,Corporate,Florida,Office Supplies,Paper,20.74
11,2018,5,Second Class,Corporate,Florida,Office Supplies,Paper,41.47
3,2016,7,Standard Class,Corporate,California,Office Supplies,Paper,33.36
10,2017,2,First Class,Corporate,Colorado,Furniture,Bookcases,90.88
10,2017,2,First Class,Corporate,Colorado,Technology,Phones,15.99
10,2017,2,First Class,Corporate,Colorado,Furniture,Chairs,120.78
8,2016,4,Standard Class,Corporate,Pennsylvania,Technology,Phones,519.79
8,2016,4,Standard Class,Corporate,Pennsylvania,Technology,Accessories,31.18
8,2016,4,Standard Class,Corporate,Pennsylvania,Office Supplies,Paper,10.37
8,2016,4,Standard Class,Corporate,Pennsylvania,Office Supplies,Binders,2.72
8,2016,4,Standard Class,Corporate,Pennsylvania,Furniture,Furnishings,254.35
8,2016,4,Standard Class,Corporate,Pennsylvania,Office Supplies,Binders,3.76
8,2016,4,Standard Class,Corporate,Pennsylvania,Office Supplies,Paper,10.27
5,2015,5,Standard Class,Consumer,Mississippi,Technology,Phones,659.97
5,2015,5,Standard Class,Consumer,Mississippi,Technology,Phones,113.73
8,2016,4,Standard Class,Home Office,California,Office Supplies,Binders,5.1
1,2015,4,Standard Class,Consumer,Texas,Office Supplies,Paper,16.45
9,2015,3,First Class,Consumer,New Jersey,Office Supplies,Appliances,81.92
9,2015,3,First Class,Consumer,New Jersey,Furniture,Furnishings,254.9
1,2018,3,Second Class,Corporate,Illinois,Office Supplies,Fasteners,15.12
1,2018,3,Second Class,Corporate,Illinois,Office Supplies,Art,7.87
4,2017,3,First Class,Consumer,Washington,Office Supplies,Binders,8.32
7,2017,3,Second Class,Consumer,New York,Technology,Phones,89.95
8,2017,6,Standard Class,Home Office,Wisconsin,Office Supplies,Labels,25.2
8,2017,6,Standard Class,Home Office,Wisconsin,Office Supplies,Labels,37.59
8,2017,6,Standard Class,Home Office,Wisconsin,Office Supplies,Storage,14.97
8,2017,6,Standard Class,Home Office,Wisconsin,Technology,Accessories,1.98
6,2017,3,First Class,Consumer,Florida,Office Supplies,Binders,39.94
6,2017,3,First Class,Consumer,Florida,Technology,Accessories,18.46
11,2016,3,Second Class,Consumer,Colorado,Office Supplies,Binders,4.9
11,2016,3,Second Class,Consumer,Colorado,Furniture,Bookcases,145.76
11,2016,3,Second Class,Consumer,Colorado,Office Supplies,Binders,9.61
11,2018,2,First Class,Home Office,California,Technology,Accessories,199.75
11,2018,2,First Class,Home Office,California,Furniture,Tables,1673.18
5,2015,3,First Class,Corporate,Washington,Furniture,Furnishings,12.18
5,2015,3,First Class,Corporate,Washington,Office Supplies,Appliances,57.68
11,2016,4,Standard Class,Consumer,Iowa,Technology,Phones,263.96
12,2016,3,First Class,Consumer,California,Technology,Accessories,299.94
12,2016,3,First Class,Consumer,California,Office Supplies,Supplies,25.76
12,2015,2,First Class,Consumer,Massachusetts,Technology,Phones,271.9
12,2015,2,First Class,Consumer,Massachusetts,Furniture,Furnishings,45.84
12,2015,2,First Class,Consumer,Massachusetts,Furniture,Furnishings,9.82
10,2017,4,Standard Class,Consumer,Washington,Office Supplies,Fasteners,93.36
11,2016,7,Standard Class,Consumer,Oklahoma,Office Supplies,Storage,541.24
11,2016,7,Standard Class,Consumer,Oklahoma,Office Supplies,Paper,106.32
11,2016,7,Standard Class,Consumer,Oklahoma,Furniture,Chairs,1323.9
3,2015,3,Second Class,Corporate,Pennsylvania,Office Supplies,Paper,126.62
6,2016,3,First Class,Consumer,Colorado,Technology,Phones,125.94
5,2018,0,Same Day,Consumer,New York,Office Supplies,Binders,663.92
5,2018,0,Same Day,Consumer,New York,Technology,Accessories,120
5,2018,0,Same Day,Consumer,New York,Office Supplies,Fasteners,3.29
5,2018,0,Same Day,Consumer,New York,Furniture,Furnishings,18.84
9,2015,2,First Class,Home Office,Ohio,Furniture,Furnishings,60.67
9,2015,2,First Class,Home Office,Ohio,Office Supplies,Art,30.82
10,2018,2,Second Class,Corporate,California,Technology,Phones,52.79
11,2018,3,First Class,Consumer,Missouri,Office Supplies,Appliances,83.9
11,2018,3,First Class,Consumer,Missouri,Office Supplies,Paper,11.76
7,2015,4,Standard Class,Corporate,Texas,Office Supplies,Appliances,4.99
7,2015,4,Standard Class,Corporate,Texas,Office Supplies,Envelopes,87.92
7,2015,4,Standard Class,Corporate,Texas,Furniture,Chairs,657.93
7,2015,4,Standard Class,Corporate,Texas,Office Supplies,Binders,1.04
9,2016,4,Second Class,Corporate,New York,Furniture,Furnishings,210.68
9,2016,4,Second Class,Corporate,New York,Office Supplies,Storage,78.8
9,2016,4,Second Class,Corporate,New York,Technology,Accessories,19.99
9,2016,4,Second Class,Corporate,New York,Office Supplies,Storage,772.68
10,2017,4,Standard Class,Consumer,Texas,Technology,Accessories,106.08
1,2017,4,Standard Class,Consumer,Texas,Furniture,Furnishings,23.08
1,2017,4,Standard Class,Consumer,Texas,Office Supplies,Paper,25.92
6,2016,3,First Class,Consumer,Texas,Office Supplies,Paper,47.95
6,2016,3,First Class,Consumer,Texas,Office Supplies,Binders,0.98
6,2016,3,First Class,Consumer,Texas,Furniture,Furnishings,75.38
6,2016,3,First Class,Consumer,Texas,Office Supplies,Labels,4.61
9,2016,2,First Class,Consumer,Massachusetts,Office Supplies,Binders,37.68
7,2018,4,Standard Class,Corporate,Georgia,Office Supplies,Appliances,41.91
6,2018,2,Second Class,Consumer,California,Furniture,Bookcases,436
8,2018,4,Second Class,Corporate,Washington,Furniture,Chairs,388.7
8,2018,4,Second Class,Corporate,Washington,Office Supplies,Storage,572.58
8,2018,4,Second Class,Corporate,Washington,Technology,Accessories,33.18
3,2018,4,Standard Class,Home Office,Massachusetts,Technology,Accessories,63.88
3,2018,4,Standard Class,Home Office,Massachusetts,Furniture,Furnishings,26.72
9,2018,2,Second Class,Consumer,Utah,Office Supplies,Binders,295.06
9,2017,4,Standard Class,Consumer,New York,Office Supplies,Appliances,393.25
12,2017,2,Second Class,Consumer,Ohio,Office Supplies,Binders,2.21
11,2018,3,Second Class,Consumer,North Carolina,Office Supplies,Paper,16.27
7,2017,4,Standard Class,Corporate,New York,Office Supplies,Appliances,706.86
9,2015,4,Standard Class,Corporate,Pennsylvania,Office Supplies,Binders,5.97
9,2015,4,Standard Class,Corporate,Pennsylvania,Furniture,Furnishings,21.18
9,2015,4,Standard Class,Corporate,Pennsylvania,Office Supplies,Appliances,41.38
7,2015,3,Second Class,Corporate,New York,Office Supplies,Art,17.94
9,2018,7,Standard Class,Corporate,Pennsylvania,Office Supplies,Binders,2.66
8,2016,7,Standard Class,Consumer,California,Office Supplies,Storage,892.35
8,2016,7,Standard Class,Consumer,California,Furniture,Bookcases,307.67
8,2016,7,Standard Class,Consumer,California,Office Supplies,Storage,728.82
8,2016,7,Standard Class,Consumer,California,Office Supplies,Binders,41.36
8,2016,7,Standard Class,Consumer,California,Technology,Phones,43.18
8,2016,7,Standard Class,Consumer,California,Furniture,Furnishings,4.16
9,2016,6,Standard Class,Corporate,New York,Office Supplies,Paper,61.4
9,2016,6,Standard Class,Corporate,New York,Office Supplies,Binders,24.45
11,2017,2,First Class,Consumer,New York,Technology,Phones,263.96
11,2017,2,First Class,Consumer,New York,Technology,Phones,359.97
11,2017,2,First Class,Consumer,New York,Office Supplies,Paper,12.96
11,2017,2,First Class,Consumer,New York,Office Supplies,Storage,116.82
11,2017,2,First Class,Consumer,New York,Office Supplies,Binders,276.78
10,2016,4,Standard Class,Corporate,California,Technology,Accessories,239.97
10,2016,4,Standard Class,Corporate,California,Furniture,Furnishings,16.02
1,2018,4,Standard Class,Consumer,Texas,Office Supplies,Storage,454.56
1,2018,4,Standard Class,Consumer,Texas,Furniture,Furnishings,141.42
1,2018,4,Standard Class,Consumer,Texas,Furniture,Chairs,310.74
1,2018,4,Standard Class,Consumer,Texas,Office Supplies,Art,12.74
1,2018,4,Standard Class,Consumer,Texas,Office Supplies,Binders,6.47
1,2018,4,Standard Class,Consumer,Texas,Office Supplies,Binders,13.75
1,2018,4,Standard Class,Consumer,Texas,Office Supplies,Appliances,15.22
6,2016,6,Standard Class,Corporate,Georgia,Furniture,Furnishings,27.42
6,2016,6,Standard Class,Corporate,Georgia,Office Supplies,Binders,165.98
6,2016,6,Standard Class,Corporate,Georgia,Technology,Accessories,75
11,2017,5,Standard Class,Home Office,New York,Office Supplies,Binders,134.27
10,2016,6,Standard Class,Corporate,Oregon,Office Supplies,Labels,146.54
10,2016,6,Standard Class,Corporate,Oregon,Office Supplies,Paper,131.9
10,2016,6,Standard Class,Corporate,Oregon,Office Supplies,Appliances,203.88
10,2016,6,Standard Class,Corporate,Oregon,Office Supplies,Binders,14.3
10,2016,6,Standard Class,Corporate,Oregon,Office Supplies,Storage,718.64
10,2017,6,Standard Class,Home Office,Virginia,Furniture,Furnishings,61.1
4,2018,4,Standard Class,Consumer,North Carolina,Office Supplies,Appliances,28.08
9,2017,2,Second Class,Corporate,Arizona,Office Supplies,Art,10.5
7,2016,4,Standard Class,Consumer,California,Office Supplies,Binders,39.92
8,2016,2,First Class,Corporate,Maryland,Office Supplies,Appliances,77.58
12,2015,6,Standard Class,Home Office,Washington,Office Supplies,Storage,269.36
12,2016,4,Standard Class,Consumer,California,Office Supplies,Labels,5.76
11,2018,5,Second Class,Home Office,New York,Office Supplies,Art,109.9
7,2018,5,Second Class,Consumer,Washington,Furniture,Furnishings,23.88
7,2018,5,Second Class,Consumer,Washington,Office Supplies,Paper,26.2
7,2018,5,Second Class,Consumer,Washington,Office Supplies,Paper,12.96
7,2018,5,Second Class,Consumer,Washington,Technology,Accessories,234.95
12,2018,4,Standard Class,Consumer,New Mexico,Office Supplies,Storage,118.25
12,2018,4,Standard Class,Consumer,New Mexico,Office Supplies,Paper,4.28
3,2017,3,First Class,Home Office,California,Technology,Accessories,26.85
3,2017,3,First Class,Home Office,California,Technology,Machines,3357.6
5,2016,4,Standard Class,Consumer,California,Office Supplies,Labels,8.26
5,2016,4,Standard Class,Consumer,California,Technology,Machines,2973.32
5,2016,4,Standard Class,Consumer,California,Office Supplies,Storage,104.79
5,2016,4,Standard Class,Consumer,California,Technology,Phones,775.73
2,2018,2,First Class,Home Office,Texas,Furniture,Bookcases,89.07
2,2018,2,First Class,Home Office,Texas,Office Supplies,Art,175.44
2,2018,2,First Class,Home Office,Texas,Technology,Phones,438.34
12,2018,7,Standard Class,Consumer,Pennsylvania,Furniture,Chairs,215.54
11,2018,5,Standard Class,Consumer,Illinois,Office Supplies,Envelopes,55.58
11,2018,5,Standard Class,Consumer,Illinois,Furniture,Chairs,127.39
